datetime,PM2.5,PM10,CO,station
2016-02-29 08:00:00,12.0,14.0,100.0,Wanliu
2016-02-29 09:00:00,12.0,14.0,200.0,Wanliu
2016-02-29 10:00:00,20.0,20.0,100.0,Wanliu
2016-02-29 11:00:00,26.0,26.0,200.0,Wanliu
2016-02-29 12:00:00,26.0,28.0,400.0,Wanliu
2016-02-29 13:00:00,36.0,36.0,300.0,Wanliu
2016-02-29 14:00:00,36.0,37.0,200.0,Wanliu
2016-02-29 15:00:00,48.0,52.0,300.0,Wanliu
2016-02-29 16:00:00,51.0,57.0,300.0,Wanliu
2016-02-29 17:00:00,60.0,70.0,400.0,Wanliu
2016-02-29 18:00:00,54.0,69.0,400.0,Wanliu
2016-02-29 19:00:00,57.0,78.0,400.0,Wanliu
2016-02-29 20:00:00,60.0,70.0,500.0,Wanliu
2016-02-29 21:00:00,61.0,76.0,500.0,Wanliu
2016-02-29 22:00:00,62.0,79.0,500.0,Wanliu
2016-02-29 23:00:00,68.0,78.0,700.0,Wanliu
2016-03-01 00:00:00,72.0,85.0,1100.0,Wanliu
2016-03-01 01:00:00,87.0,98.0,1700.0,Wanliu
2016-03-01 02:00:00,85.0,102.0,1600.0,Wanliu
2016-03-01 03:00:00,99.0,102.0,1800.0,Wanliu
2016-03-01 04:00:00,95.0,104.0,1800.0,Wanliu
2016-03-01 05:00:00,97.0,107.0,1866.6666666666665,Wanliu
2016-03-01 06:00:00,101.0,108.0,1933.3333333333333,Wanliu
2016-03-01 07:00:00,105.0,113.0,2000.0,Wanliu
2016-03-01 08:00:00,113.0,129.0,2800.0,Wanliu
2016-03-01 09:00:00,123.0,135.0,2800.0,Wanliu
2016-03-01 10:00:00,107.0,114.0,1900.0,Wanliu
2016-03-01 11:00:00,105.0,105.0,1500.0,Wanliu
2016-03-01 12:00:00,105.0,105.0,1400.0,Wanliu
2016-03-01 13:00:00,112.0,112.0,1400.0,Wanliu
2016-03-01 14:00:00,119.0,119.0,1500.0,Wanliu
2016-03-01 15:00:00,123.0,125.0,1400.0,Wanliu
2016-03-01 16:00:00,111.0,111.0,1000.0,Wanliu
2016-03-01 17:00:00,114.0,114.0,900.0,Wanliu
2016-03-01 18:00:00,125.0,125.0,1000.0,Wanliu
2016-03-01 19:00:00,136.0,138.0,1300.0,Wanliu
2016-03-01 20:00:00,159.0,159.0,1400.0,Wanliu
2016-03-01 21:00:00,177.0,177.0,1600.0,Wanliu
2016-03-01 22:00:00,185.0,185.0,2000.0,Wanliu
2016-03-01 23:00:00,185.0,195.0,2700.0,Wanliu
2016-03-02 00:00:00,173.0,173.0,2500.0,Wanliu
2016-03-02 01:00:00,153.0,153.0,2500.0,Wanliu
2016-03-02 02:00:00,154.0,154.0,2900.0,Wanliu
2016-03-02 03:00:00,158.0,158.0,3100.0,Wanliu
2016-03-02 04:00:00,177.0,177.0,3000.0,Wanliu
2016-03-02 05:00:00,168.0,168.0,3466.6666666666665,Wanliu
2016-03-02 06:00:00,163.0,163.0,3933.333333333333,Wanliu
2016-03-02 07:00:00,160.0,160.0,4400.0,Wanliu
2016-03-02 08:00:00,169.0,169.0,4700.0,Wanliu
2016-03-02 09:00:00,171.0,172.0,4100.0,Wanliu
2016-03-02 10:00:00,185.0,185.0,3700.0,Wanliu
2016-03-02 11:00:00,205.0,205.0,3300.0,Wanliu
2016-03-02 12:00:00,214.0,214.0,3300.0,Wanliu
2016-03-02 13:00:00,195.0,195.0,2900.0,Wanliu
2016-03-02 14:00:00,156.0,156.0,2100.0,Wanliu
2016-03-02 15:00:00,121.0,121.0,1400.0,Wanliu
2016-03-02 16:00:00,111.0,111.0,900.0,Wanliu
2016-03-02 17:00:00,107.0,107.0,800.0,Wanliu
2016-03-02 18:00:00,109.0,109.0,1000.0,Wanliu
2016-03-02 19:00:00,119.0,138.0,1800.0,Wanliu
2016-03-02 20:00:00,141.0,174.0,2700.0,Wanliu
2016-03-02 21:00:00,166.0,210.0,3800.0,Wanliu
2016-03-02 22:00:00,178.0,228.0,4100.0,Wanliu
2016-03-02 23:00:00,185.0,222.0,3500.0,Wanliu
2016-03-03 00:00:00,195.0,222.0,5600.0,Wanliu
2016-03-03 01:00:00,191.0,200.0,4700.0,Wanliu
2016-03-03 02:00:00,190.0,203.0,4000.0,Wanliu
2016-03-03 03:00:00,220.0,220.0,3200.0,Wanliu
2016-03-03 04:00:00,229.0,229.0,2800.0,Wanliu
2016-03-03 05:00:00,219.0,219.0,2700.0,Wanliu
2016-03-03 06:00:00,198.0,198.0,3400.0,Wanliu
2016-03-03 07:00:00,202.0,202.0,3900.0,Wanliu
2016-03-03 08:00:00,211.0,212.0,4000.0,Wanliu
2016-03-03 09:00:00,225.0,231.0,4300.0,Wanliu
2016-03-03 10:00:00,250.0,257.0,3900.0,Wanliu
2016-03-03 11:00:00,281.0,281.0,3700.0,Wanliu
2016-03-03 12:00:00,309.0,309.0,3300.0,Wanliu
2016-03-03 13:00:00,308.0,308.0,2900.0,Wanliu
2016-03-03 14:00:00,315.0,315.0,2900.0,Wanliu
2016-03-03 15:00:00,314.0,314.0,2900.0,Wanliu
2016-03-03 16:00:00,330.0,330.0,3000.0,Wanliu
2016-03-03 17:00:00,338.0,338.0,3300.0,Wanliu
2016-03-03 18:00:00,335.0,335.0,3200.0,Wanliu
2016-03-03 19:00:00,331.0,331.0,3600.0,Wanliu
2016-03-03 20:00:00,346.0,346.0,4000.0,Wanliu
2016-03-03 21:00:00,356.0,356.0,4800.0,Wanliu
2016-03-03 22:00:00,378.0,378.0,4600.0,Wanliu
2016-03-03 23:00:00,377.0,377.0,4200.0,Wanliu
2016-03-04 00:00:00,361.0,361.0,4200.0,Wanliu
2016-03-04 01:00:00,352.0,352.0,4200.0,Wanliu
2016-03-04 02:00:00,367.0,367.0,5200.0,Wanliu
2016-03-04 03:00:00,367.0,367.0,6500.0,Wanliu
2016-03-04 04:00:00,367.0,367.0,7900.0,Wanliu
2016-03-04 05:00:00,350.0,350.0,7100.0,Wanliu
2016-03-04 06:00:00,331.0,331.0,4700.0,Wanliu
2016-03-04 07:00:00,340.0,340.0,4900.0,Wanliu
2016-03-04 08:00:00,358.0,368.0,7400.0,Wanliu
2016-03-04 09:00:00,395.0,395.0,6900.0,Wanliu
2016-03-04 10:00:00,360.0,360.0,5600.0,Wanliu
2016-03-04 11:00:00,350.0,350.0,5600.0,Wanliu
2016-03-04 12:00:00,361.0,361.0,4900.0,Wanliu
2016-03-04 13:00:00,419.0,419.0,4200.0,Wanliu
2016-03-04 14:00:00,272.0,272.0,900.0,Wanliu
2016-03-04 15:00:00,279.0,279.0,1400.0,Wanliu
2016-03-04 16:00:00,339.0,339.0,1850.0,Wanliu
2016-03-04 17:00:00,344.0,344.0,2300.0,Wanliu
2016-03-04 18:00:00,369.0,369.0,3000.0,Wanliu
2016-03-04 19:00:00,418.0,418.0,4300.0,Wanliu
2016-03-04 20:00:00,442.0,442.0,4000.0,Wanliu
2016-03-04 21:00:00,432.0,432.0,4300.0,Wanliu
2016-03-04 22:00:00,228.0,228.0,900.0,Wanliu
2016-03-04 23:00:00,134.0,340.0,100.0,Wanliu
2016-03-05 00:00:00,163.0,751.0,100.0,Wanliu
2016-03-05 01:00:00,160.0,736.0,100.0,Wanliu
2016-03-05 02:00:00,122.0,578.0,100.0,Wanliu
2016-03-05 03:00:00,84.0,393.0,100.0,Wanliu
2016-03-05 04:00:00,74.0,386.0,100.0,Wanliu
2016-03-05 05:00:00,73.0,393.0,100.0,Wanliu
2016-03-05 06:00:00,70.0,364.0,100.0,Wanliu
2016-03-05 07:00:00,64.0,318.0,100.0,Wanliu
2016-03-05 08:00:00,55.0,279.0,100.0,Wanliu
2016-03-05 09:00:00,51.0,51.0,150.0,Wanliu
2016-03-05 10:00:00,49.0,278.0,200.0,Wanliu
2016-03-05 11:00:00,51.0,269.0,200.0,Wanliu
2016-03-05 12:00:00,54.0,251.0,200.0,Wanliu
2016-03-05 13:00:00,54.0,211.0,200.0,Wanliu
2016-03-05 14:00:00,44.0,177.0,200.0,Wanliu
2016-03-05 15:00:00,53.0,186.0,200.0,Wanliu
2016-03-05 16:00:00,60.0,214.0,200.0,Wanliu
2016-03-05 17:00:00,61.0,217.0,200.0,Wanliu
2016-03-05 18:00:00,53.0,207.0,300.0,Wanliu
2016-03-05 19:00:00,57.0,188.0,300.0,Wanliu
2016-03-05 20:00:00,53.0,192.0,400.0,Wanliu
2016-03-05 21:00:00,54.0,184.0,300.0,Wanliu
2016-03-05 22:00:00,57.0,184.0,600.0,Wanliu
2016-03-05 23:00:00,63.0,191.0,1000.0,Wanliu
2016-03-06 00:00:00,51.0,165.0,1000.0,Wanliu
2016-03-06 01:00:00,58.0,161.0,1500.0,Wanliu
2016-03-06 02:00:00,47.0,154.0,1500.0,Wanliu
2016-03-06 03:00:00,51.0,167.0,2300.0,Wanliu
2016-03-06 04:00:00,76.0,175.0,3100.0,Wanliu
2016-03-06 05:00:00,78.0,172.0,2700.0,Wanliu
2016-03-06 06:00:00,55.0,130.0,1800.0,Wanliu
2016-03-06 07:00:00,54.0,136.0,2300.0,Wanliu
2016-03-06 08:00:00,42.0,100.0,1400.0,Wanliu
2016-03-06 09:00:00,26.0,76.0,1000.0,Wanliu
2016-03-06 10:00:00,29.0,85.0,1000.0,Wanliu
2016-03-06 11:00:00,31.0,85.0,1000.0,Wanliu
2016-03-06 12:00:00,47.0,115.0,1300.0,Wanliu
2016-03-06 13:00:00,67.0,150.0,1400.0,Wanliu
2016-03-06 14:00:00,65.0,156.0,1200.0,Wanliu
2016-03-06 15:00:00,80.0,200.0,1600.0,Wanliu
2016-03-06 16:00:00,110.0,244.0,1800.0,Wanliu
2016-03-06 17:00:00,111.0,256.0,2000.0,Wanliu
2016-03-06 18:00:00,112.0,268.0,2200.0,Wanliu
2016-03-06 19:00:00,122.0,278.0,2300.0,Wanliu
2016-03-06 20:00:00,117.0,252.0,2500.0,Wanliu
2016-03-06 21:00:00,123.0,269.0,2900.0,Wanliu
2016-03-06 22:00:00,122.0,234.0,2300.0,Wanliu
2016-03-06 23:00:00,124.0,242.0,2600.0,Wanliu
2016-03-07 00:00:00,120.0,239.0,3400.0,Wanliu
2016-03-07 01:00:00,110.0,232.0,3100.0,Wanliu
2016-03-07 02:00:00,121.0,230.0,4100.0,Wanliu
2016-03-07 03:00:00,106.0,210.0,2800.0,Wanliu
2016-03-07 04:00:00,105.0,205.0,2900.0,Wanliu
2016-03-07 05:00:00,89.0,144.0,2000.0,Wanliu
2016-03-07 06:00:00,15.0,22.0,700.0,Wanliu
2016-03-07 07:00:00,21.0,52.0,1100.0,Wanliu
2016-03-07 08:00:00,21.0,51.0,1000.0,Wanliu
2016-03-07 09:00:00,20.0,48.0,600.0,Wanliu
2016-03-07 10:00:00,3.0,42.0,300.0,Wanliu
2016-03-07 11:00:00,5.0,63.0,200.0,Wanliu
2016-03-07 12:00:00,9.0,17.0,200.0,Wanliu
2016-03-07 13:00:00,12.0,58.0,200.0,Wanliu
2016-03-07 14:00:00,7.0,37.0,200.0,Wanliu
2016-03-07 15:00:00,5.0,34.0,150.0,Wanliu
2016-03-07 16:00:00,3.0,31.0,100.0,Wanliu
2016-03-07 17:00:00,8.0,36.0,200.0,Wanliu
2016-03-07 18:00:00,8.0,51.0,200.0,Wanliu
2016-03-07 19:00:00,4.0,34.0,200.0,Wanliu
2016-03-07 20:00:00,6.0,28.0,200.0,Wanliu
2016-03-07 21:00:00,8.0,36.0,500.0,Wanliu
2016-03-07 22:00:00,7.0,35.0,300.0,Wanliu
2016-03-07 23:00:00,6.0,31.0,300.0,Wanliu
2016-03-08 00:00:00,9.0,31.0,300.0,Wanliu
2016-03-08 01:00:00,6.0,26.0,300.0,Wanliu
2016-03-08 02:00:00,9.0,28.0,300.0,Wanliu
2016-03-08 03:00:00,6.0,27.0,300.0,Wanliu
2016-03-08 04:00:00,10.0,25.0,300.0,Wanliu
2016-03-08 05:00:00,10.0,30.0,300.0,Wanliu
2016-03-08 06:00:00,10.0,28.0,300.0,Wanliu
2016-03-08 07:00:00,11.0,23.0,400.0,Wanliu
2016-03-08 08:00:00,6.0,20.0,400.0,Wanliu
2016-03-08 09:00:00,8.0,26.0,400.0,Wanliu
2016-03-08 10:00:00,10.0,18.0,400.0,Wanliu
2016-03-08 11:00:00,10.0,18.0,400.0,Wanliu
2016-03-08 12:00:00,7.0,17.0,300.0,Wanliu
2016-03-08 13:00:00,15.0,15.0,300.0,Wanliu
2016-03-08 14:00:00,12.0,14.0,300.0,Wanliu
2016-03-08 15:00:00,13.0,17.0,300.0,Wanliu
2016-03-08 16:00:00,6.0,20.0,300.0,Wanliu
2016-03-08 17:00:00,14.0,21.0,300.0,Wanliu
2016-03-08 18:00:00,10.0,25.0,300.0,Wanliu
2016-03-08 19:00:00,13.0,23.0,400.0,Wanliu
2016-03-08 20:00:00,11.0,19.0,400.0,Wanliu
2016-03-08 21:00:00,6.0,12.0,400.0,Wanliu
2016-03-08 22:00:00,5.0,14.0,500.0,Wanliu
2016-03-08 23:00:00,10.0,15.0,500.0,Wanliu
2016-03-09 00:00:00,9.0,12.0,400.0,Wanliu
2016-03-09 01:00:00,9.0,9.0,400.0,Wanliu
2016-03-09 02:00:00,9.0,9.0,300.0,Wanliu
2016-03-09 03:00:00,3.0,7.0,200.0,Wanliu
2016-03-09 04:00:00,13.0,13.0,300.0,Wanliu
2016-03-09 05:00:00,5.0,9.0,400.0,Wanliu
2016-03-09 06:00:00,6.0,9.0,300.0,Wanliu
2016-03-09 07:00:00,8.0,11.0,400.0,Wanliu
2016-03-09 08:00:00,12.0,12.0,400.0,Wanliu
2016-03-09 09:00:00,13.0,18.0,400.0,Wanliu
2016-03-09 10:00:00,14.0,14.0,400.0,Wanliu
2016-03-09 11:00:00,10.0,12.0,300.0,Wanliu
2016-03-09 12:00:00,11.0,11.0,300.0,Wanliu
2016-03-09 13:00:00,13.0,13.0,300.0,Wanliu
2016-03-09 14:00:00,9.0,10.0,300.0,Wanliu
2016-03-09 15:00:00,13.0,14.0,300.0,Wanliu
2016-03-09 16:00:00,10.0,21.0,300.0,Wanliu
2016-03-09 17:00:00,9.0,24.0,300.0,Wanliu
2016-03-09 18:00:00,14.0,26.0,300.0,Wanliu
2016-03-09 19:00:00,11.0,24.0,300.0,Wanliu
2016-03-09 20:00:00,7.0,29.0,300.0,Wanliu
2016-03-09 21:00:00,4.0,40.0,300.0,Wanliu
2016-03-09 22:00:00,8.0,58.0,200.0,Wanliu
2016-03-09 23:00:00,9.0,44.0,200.0,Wanliu
2016-03-10 00:00:00,3.0,29.0,200.0,Wanliu
2016-03-10 01:00:00,7.0,23.0,200.0,Wanliu
2016-03-10 02:00:00,10.0,24.0,200.0,Wanliu
2016-03-10 03:00:00,7.0,19.0,300.0,Wanliu
2016-03-10 04:00:00,6.0,16.0,300.0,Wanliu
2016-03-10 05:00:00,8.0,18.0,300.0,Wanliu
2016-03-10 06:00:00,7.0,13.0,300.0,Wanliu
2016-03-10 07:00:00,7.0,14.0,300.0,Wanliu
2016-03-10 08:00:00,12.0,21.0,300.0,Wanliu
2016-03-10 09:00:00,9.0,30.0,300.0,Wanliu
2016-03-10 10:00:00,11.0,35.0,300.0,Wanliu
2016-03-10 11:00:00,3.0,28.0,300.0,Wanliu
2016-03-10 12:00:00,8.0,33.0,300.0,Wanliu
2016-03-10 13:00:00,10.0,38.0,300.0,Wanliu
2016-03-10 14:00:00,12.0,37.0,200.0,Wanliu
2016-03-10 15:00:00,13.0,42.0,200.0,Wanliu
2016-03-10 16:00:00,7.0,48.0,200.0,Wanliu
2016-03-10 17:00:00,10.0,47.0,300.0,Wanliu
2016-03-10 18:00:00,10.0,47.0,200.0,Wanliu
2016-03-10 19:00:00,9.0,63.0,300.0,Wanliu
2016-03-10 20:00:00,12.0,76.0,300.0,Wanliu
2016-03-10 21:00:00,11.0,75.0,400.0,Wanliu
2016-03-10 22:00:00,13.0,75.0,300.0,Wanliu
2016-03-10 23:00:00,9.0,65.0,300.0,Wanliu
2016-03-11 00:00:00,13.0,51.0,300.0,Wanliu
2016-03-11 01:00:00,10.0,47.0,300.0,Wanliu
2016-03-11 02:00:00,5.0,55.0,300.0,Wanliu
2016-03-11 03:00:00,12.0,49.0,500.0,Wanliu
2016-03-11 04:00:00,15.0,72.0,900.0,Wanliu
2016-03-11 05:00:00,27.0,61.0,1300.0,Wanliu
2016-03-11 06:00:00,16.0,36.0,600.0,Wanliu
2016-03-11 07:00:00,13.0,22.0,600.0,Wanliu
2016-03-11 08:00:00,18.0,23.0,700.0,Wanliu
2016-03-11 09:00:00,19.0,28.0,600.0,Wanliu
2016-03-11 10:00:00,11.0,22.0,500.0,Wanliu
2016-03-11 11:00:00,11.0,18.0,400.0,Wanliu
2016-03-11 12:00:00,12.0,17.0,300.0,Wanliu
2016-03-11 13:00:00,10.0,11.0,300.0,Wanliu
2016-03-11 14:00:00,9.0,11.0,300.0,Wanliu
2016-03-11 15:00:00,13.0,22.0,300.0,Wanliu
2016-03-11 16:00:00,23.0,40.0,400.0,Wanliu
2016-03-11 17:00:00,30.0,48.0,500.0,Wanliu
2016-03-11 18:00:00,31.0,61.0,500.0,Wanliu
2016-03-11 19:00:00,34.0,58.0,500.0,Wanliu
2016-03-11 20:00:00,32.0,58.0,600.0,Wanliu
2016-03-11 21:00:00,34.0,64.0,700.0,Wanliu
2016-03-11 22:00:00,49.0,81.0,1000.0,Wanliu
2016-03-11 23:00:00,58.0,84.0,1000.0,Wanliu
2016-03-12 00:00:00,63.0,88.0,1100.0,Wanliu
2016-03-12 01:00:00,63.0,83.0,1100.0,Wanliu
2016-03-12 02:00:00,61.0,87.0,900.0,Wanliu
2016-03-12 03:00:00,74.0,97.0,1200.0,Wanliu
2016-03-12 04:00:00,92.0,114.0,1300.0,Wanliu
2016-03-12 05:00:00,103.0,123.0,1400.0,Wanliu
2016-03-12 06:00:00,106.0,118.0,1400.0,Wanliu
2016-03-12 07:00:00,90.0,107.0,2700.0,Wanliu
2016-03-12 08:00:00,92.0,136.0,3000.0,Wanliu
2016-03-12 09:00:00,103.0,148.0,2700.0,Wanliu
2016-03-12 10:00:00,108.0,147.0,2600.0,Wanliu
2016-03-12 11:00:00,111.0,145.0,2400.0,Wanliu
2016-03-12 12:00:00,118.0,154.0,2400.0,Wanliu
2016-03-12 13:00:00,129.0,159.0,2400.0,Wanliu
2016-03-12 14:00:00,128.0,143.0,1900.0,Wanliu
2016-03-12 15:00:00,125.0,134.0,1900.0,Wanliu
2016-03-12 16:00:00,125.0,141.0,1900.0,Wanliu
2016-03-12 17:00:00,119.0,130.0,1700.0,Wanliu
2016-03-12 18:00:00,112.0,128.0,1800.0,Wanliu
2016-03-12 19:00:00,119.0,145.0,2000.0,Wanliu
2016-03-12 20:00:00,127.0,155.0,2400.0,Wanliu
2016-03-12 21:00:00,139.0,157.0,2300.0,Wanliu
2016-03-12 22:00:00,152.0,174.0,2700.0,Wanliu
2016-03-12 23:00:00,156.0,175.0,2900.0,Wanliu
2016-03-13 00:00:00,161.0,182.0,3300.0,Wanliu
2016-03-13 01:00:00,144.0,149.0,2800.0,Wanliu
2016-03-13 02:00:00,51.0,54.0,1100.0,Wanliu
2016-03-13 03:00:00,27.0,38.0,700.0,Wanliu
2016-03-13 04:00:00,12.0,23.0,500.0,Wanliu
2016-03-13 05:00:00,10.0,27.0,400.0,Wanliu
2016-03-13 06:00:00,8.0,17.0,400.0,Wanliu
2016-03-13 07:00:00,8.0,15.0,400.0,Wanliu
2016-03-13 08:00:00,8.0,17.0,500.0,Wanliu
2016-03-13 09:00:00,8.0,17.0,400.0,Wanliu
2016-03-13 10:00:00,9.0,19.0,400.0,Wanliu
2016-03-13 11:00:00,11.0,24.0,300.0,Wanliu
2016-03-13 12:00:00,5.0,12.0,300.0,Wanliu
2016-03-13 13:00:00,10.0,10.0,300.0,Wanliu
2016-03-13 14:00:00,7.0,7.0,300.0,Wanliu
2016-03-13 15:00:00,8.0,16.0,200.0,Wanliu
2016-03-13 16:00:00,8.0,41.0,300.0,Wanliu
2016-03-13 17:00:00,5.0,43.0,300.0,Wanliu
2016-03-13 18:00:00,8.0,22.0,300.0,Wanliu
2016-03-13 19:00:00,16.0,33.0,500.0,Wanliu
2016-03-13 20:00:00,24.0,44.0,600.0,Wanliu
2016-03-13 21:00:00,28.0,59.0,700.0,Wanliu
2016-03-13 22:00:00,39.0,77.0,700.0,Wanliu
2016-03-13 23:00:00,58.0,110.0,900.0,Wanliu
2016-03-14 00:00:00,65.0,113.0,900.0,Wanliu
2016-03-14 01:00:00,72.0,110.0,900.0,Wanliu
2016-03-14 02:00:00,75.0,115.0,1100.0,Wanliu
2016-03-14 03:00:00,75.0,125.0,1600.0,Wanliu
2016-03-14 04:00:00,79.0,124.0,2900.0,Wanliu
2016-03-14 05:00:00,87.0,136.0,2600.0,Wanliu
2016-03-14 06:00:00,85.0,140.0,2100.0,Wanliu
2016-03-14 07:00:00,89.0,129.0,2300.0,Wanliu
2016-03-14 08:00:00,89.0,139.0,2800.0,Wanliu
2016-03-14 09:00:00,105.0,147.0,2400.0,Wanliu
2016-03-14 10:00:00,105.0,128.0,1900.0,Wanliu
2016-03-14 11:00:00,101.0,113.0,1800.0,Wanliu
2016-03-14 12:00:00,105.0,105.0,1700.0,Wanliu
2016-03-14 13:00:00,86.0,86.0,1400.0,Wanliu
2016-03-14 14:00:00,85.0,89.0,1300.0,Wanliu
2016-03-14 15:00:00,50.0,50.0,600.0,Wanliu
2016-03-14 16:00:00,41.0,43.0,550.0,Wanliu
2016-03-14 17:00:00,32.0,36.0,500.0,Wanliu
2016-03-14 18:00:00,40.0,55.0,600.0,Wanliu
2016-03-14 19:00:00,43.0,69.0,800.0,Wanliu
2016-03-14 20:00:00,45.0,77.0,900.0,Wanliu
2016-03-14 21:00:00,51.0,102.0,900.0,Wanliu
2016-03-14 22:00:00,58.0,110.0,1000.0,Wanliu
2016-03-14 23:00:00,69.0,114.0,1000.0,Wanliu
2016-03-15 00:00:00,91.0,138.0,1200.0,Wanliu
2016-03-15 01:00:00,106.0,163.0,1500.0,Wanliu
2016-03-15 02:00:00,122.0,183.0,1600.0,Wanliu
2016-03-15 03:00:00,137.0,191.0,1500.0,Wanliu
2016-03-15 04:00:00,146.0,197.0,1600.0,Wanliu
2016-03-15 05:00:00,138.0,196.0,1700.0,Wanliu
2016-03-15 06:00:00,137.0,175.0,1800.0,Wanliu
2016-03-15 07:00:00,113.0,144.0,1900.0,Wanliu
2016-03-15 08:00:00,92.0,140.0,2700.0,Wanliu
2016-03-15 09:00:00,108.0,176.0,2600.0,Wanliu
2016-03-15 10:00:00,118.0,184.0,2200.0,Wanliu
2016-03-15 11:00:00,123.0,171.0,1700.0,Wanliu
2016-03-15 12:00:00,128.0,158.0,1200.0,Wanliu
2016-03-15 13:00:00,134.8,167.5,1225.0,Wanliu
2016-03-15 14:00:00,141.60000000000002,177.0,1250.0,Wanliu
2016-03-15 15:00:00,148.40000000000003,186.5,1275.0,Wanliu
2016-03-15 16:00:00,155.2,196.0,1300.0,Wanliu
2016-03-15 17:00:00,162.0,194.0,1400.0,Wanliu
2016-03-15 18:00:00,170.0,206.0,1600.0,Wanliu
2016-03-15 19:00:00,176.0,221.0,1900.0,Wanliu
2016-03-15 20:00:00,179.0,237.0,2300.0,Wanliu
2016-03-15 21:00:00,191.0,258.0,2900.0,Wanliu
2016-03-15 22:00:00,190.5,252.0,2850.0,Wanliu
2016-03-15 23:00:00,190.0,246.0,2800.0,Wanliu
2016-03-16 00:00:00,191.0,240.0,2800.0,Wanliu
2016-03-16 01:00:00,204.0,252.0,3000.0,Wanliu
2016-03-16 02:00:00,209.0,244.0,3400.0,Wanliu
2016-03-16 03:00:00,203.0,240.0,3500.0,Wanliu
2016-03-16 04:00:00,207.0,244.0,4000.0,Wanliu
2016-03-16 05:00:00,197.0,223.0,3300.0,Wanliu
2016-03-16 06:00:00,202.0,240.0,3600.0,Wanliu
2016-03-16 07:00:00,201.0,242.0,3600.0,Wanliu
2016-03-16 08:00:00,208.0,270.0,3700.0,Wanliu
2016-03-16 09:00:00,212.5,257.5,2750.0,Wanliu
2016-03-16 10:00:00,217.0,245.0,1800.0,Wanliu
2016-03-16 11:00:00,221.0,230.0,1800.0,Wanliu
2016-03-16 12:00:00,235.0,238.0,1800.0,Wanliu
2016-03-16 13:00:00,249.0,251.0,1800.0,Wanliu
2016-03-16 14:00:00,273.0,293.0,2200.0,Wanliu
2016-03-16 15:00:00,261.0,267.0,1800.0,Wanliu
2016-03-16 16:00:00,253.0,263.0,1600.0,Wanliu
2016-03-16 17:00:00,275.0,275.0,1800.0,Wanliu
2016-03-16 18:00:00,269.0,269.0,1800.0,Wanliu
2016-03-16 19:00:00,293.0,293.0,2000.0,Wanliu
2016-03-16 20:00:00,316.0,316.0,2300.0,Wanliu
2016-03-16 21:00:00,326.0,326.0,2400.0,Wanliu
2016-03-16 22:00:00,337.0,337.0,2400.0,Wanliu
2016-03-16 23:00:00,329.0,329.0,2500.0,Wanliu
2016-03-17 00:00:00,331.0,331.0,2100.0,Wanliu
2016-03-17 01:00:00,327.5,327.5,2250.0,Wanliu
2016-03-17 02:00:00,324.0,324.0,2400.0,Wanliu
2016-03-17 03:00:00,322.0,322.0,2000.0,Wanliu
2016-03-17 04:00:00,339.0,339.0,3000.0,Wanliu
2016-03-17 05:00:00,326.0,326.0,2800.0,Wanliu
2016-03-17 06:00:00,286.0,286.0,2500.0,Wanliu
2016-03-17 07:00:00,263.0,263.0,2500.0,Wanliu
2016-03-17 08:00:00,257.0,257.0,2400.0,Wanliu
2016-03-17 09:00:00,269.0,269.0,2600.0,Wanliu
2016-03-17 10:00:00,285.0,285.0,2500.0,Wanliu
2016-03-17 11:00:00,313.0,313.0,2700.0,Wanliu
2016-03-17 12:00:00,335.0,335.0,2600.0,Wanliu
2016-03-17 13:00:00,337.0,337.0,2300.0,Wanliu
2016-03-17 14:00:00,338.0,338.0,2500.0,Wanliu
2016-03-17 15:00:00,322.0,322.0,2000.0,Wanliu
2016-03-17 16:00:00,302.0,302.0,1700.0,Wanliu
2016-03-17 17:00:00,283.0,283.0,1600.0,Wanliu
2016-03-17 18:00:00,275.0,275.0,1800.0,Wanliu
2016-03-17 19:00:00,280.0,280.0,1900.0,Wanliu
2016-03-17 20:00:00,287.0,287.0,2300.0,Wanliu
2016-03-17 21:00:00,306.0,306.0,2100.0,Wanliu
2016-03-17 22:00:00,338.0,338.0,2800.0,Wanliu
2016-03-17 23:00:00,378.0,378.0,3200.0,Wanliu
2016-03-18 00:00:00,391.0,391.0,3400.0,Wanliu
2016-03-18 01:00:00,400.0,400.0,3500.0,Wanliu
2016-03-18 02:00:00,389.0,389.0,3000.0,Wanliu
2016-03-18 03:00:00,391.0,391.0,3300.0,Wanliu
2016-03-18 04:00:00,378.0,378.0,2700.0,Wanliu
2016-03-18 05:00:00,379.0,379.0,2400.0,Wanliu
2016-03-18 06:00:00,362.0,362.0,2600.0,Wanliu
2016-03-18 07:00:00,364.0,364.0,3100.0,Wanliu
2016-03-18 08:00:00,379.0,379.0,3600.0,Wanliu
2016-03-18 09:00:00,371.0,371.0,3200.0,Wanliu
2016-03-18 10:00:00,357.0,357.0,2900.0,Wanliu
2016-03-18 11:00:00,240.0,240.0,1700.0,Wanliu
2016-03-18 12:00:00,156.0,156.0,1100.0,Wanliu
2016-03-18 13:00:00,120.0,120.0,900.0,Wanliu
2016-03-18 14:00:00,101.0,101.0,700.0,Wanliu
2016-03-18 15:00:00,84.0,84.0,600.0,Wanliu
2016-03-18 16:00:00,69.0,69.0,500.0,Wanliu
2016-03-18 17:00:00,61.0,61.0,500.0,Wanliu
